,load_kw,pv_kw_raw,price_import_gbp_per_kwh,price_export_gbp_per_kwh,ambient_c,cell_temp_c,carbon_intensity,soc,pch,pdis,pimp,pexp,pv_kw_eff,deg_cost_pv
2024-02-27 13:45:00,0.5193996729807243,0.2375681031770656,0.21,0.0735,5.757092778069067,11.77867912228226,0.1544708572938488,0.95,0.0,0.0,0.2696622565049467,0.0,0.24973741647577763,0.0
2024-02-27 14:00:00,0.498198963009082,0.235628494403384,0.21,0.0735,5.757092778069067,11.729516286242724,0.14,0.95,0.0,0.0,0.2504543180892095,0.0,0.24774464491987253,0.0
2024-02-27 14:15:00,0.5329752463240209,0.233436568736045,0.21,0.0735,5.757092778069067,11.673958029517742,0.14,0.95,0.0,0.0,0.2874835118285093,0.0,0.24549173449551165,0.0
2024-02-27 14:30:00,0.4997651493605586,0.2309946733439551,0.21,0.0735,5.757092778069067,11.612063845280192,0.14,0.95,0.0,0.0,0.2567843857645854,0.0,0.24298076359597323,0.0
2024-02-27 14:45:00,0.6354075214759243,0.2283054230698627,0.21,0.0735,5.757092778069067,11.54390001137284,0.14,0.95,0.0,0.0,0.39519346896206725,0.0,0.24021405251385702,0.0
2024-02-27 15:00:00,0.6113962721946432,0.2253716976303198,0.21,0.0735,5.757092778069067,11.469539519336353,0.1275735931288071,0.95,0.0,0.0,0.37420210965962175,0.0,0.23719416253502149,0.0
2024-02-27 15:15:00,0.6614740933350106,0.222196638532009,0.21,0.0735,5.757092778069067,11.389061996248126,0.1275735931288071,0.95,0.0,0.0,0.4275501984198473,0.0,0.23392389491516333,0.0
2024-02-27 15:30:00,0.7127772192287144,0.2187836457077392,0.21,0.0735,5.757092778069067,11.302553619455626,0.1275735931288071,0.95,0.0,0.0,0.4823709294959423,0.0,0.2304062897327721,0.0
2024-02-27 15:45:00,0.6265779608079254,0.2151363738757127,0.21,0.0735,5.757092778069067,11.210107024295525,0.1275735931288071,0.95,0.0,0.0,0.39993333619617,0.0,0.22664462461175539,0.0
2024-02-27 16:00:00,0.6881005433325746,0.2112587286259616,0.21,0.0735,5.757092778069067,11.111821204897446,0.1180384757729337,0.95,0.0,0.46545813002594294,0.0,0.0,0.22264241330663168,0.0
2024-02-27 16:15:00,0.6216551939619852,0.2071548622381436,0.21,0.0735,5.757092778069067,11.0078014081786,0.1180384757729337,0.9255022036828452,0.0,0.40325178981915255,0.0,0.0,0.21840340414283266,0.0
2024-02-27 16:30:00,0.8925598423525107,0.2028291692351775,0.21,0.0735,5.757092778069067,10.898159021142725,0.1180384757729337,0.9042784252713109,0.0,0.6786282640481567,0.0,0.0,0.2139315783043541,0.0
2024-02-27 16:45:00,0.7898263792177274,0.1982862816774777,0.21,0.0735,5.757092778069067,10.783011451604096,0.1180384757729337,0.8685611482161446,0.0,0.5805952312569966,0.0,0.0,0.20923114796073075,0.0
2024-02-27 17:00:00,0.9436968855094806,0.1935310642028279,0.39,0.1364999999999999,5.757092778069067,10.66248200246431,0.1120444504226559,0.8380035044657763,0.0,0.7393903312843738,0.0,0.0,0.20430655422510677,0.0
2024-02-27 17:15:00,1.005986160435663,0.1885686088172052,0.39,0.1364999999999999,5.757092778069067,10.536699739676443,0.1120444504226559,0.799088223871862,0.0,0.8068236955006458,0.0,0.0,0.19916246493501716,0.0
2024-02-27 17:30:00,1.0664532666952231,0.1834042294421323,0.39,0.1364999999999999,5.757092778069067,10.405799354037985,0.1120444504226559,0.7566238188455121,0.0,0.8726494944478296,0.0,0.0,0.1938037722473936,0.0
2024-02-27 17:45:00,0.9575425301931692,0.1780434562243978,0.39,0.1364999999999999,5.757092778069067,10.269921016960572,0.1120444504226559,0.7106948980851,0.0,0.7693069401539036,0.0,0.0,0.18823559003926557,0.0
2024-02-27 18:00:00,1.08828940131568,0.1724920296142359,0.39,0.1364999999999999,5.757092778069067,10.12921023037094,0.11,0.6702050591296314,0.0,0.9058261502100444,0.0,0.0,0.18246325110563572,0.0
2024-02-27 18:15:00,1.2650307458809005,0.166755894218309,0.39,0.1364999999999999,5.757092778069067,9.98381767090378,0.11,0.6225299985922605,0.0,1.0885384417348192,0.0,0.0,0.1764923041460812,0.0
2024-02-27 18:30:00,1.2991235959167329,0.1608411924340732,0.39,0.1364999999999999,5.757092778069067,9.833899028553455,0.11,0.565238501658849,0.0,1.1287950853849766,0.0,0.0,0.17032851053175618,0.0
2024-02-27 18:45:00,1.265728327243176,0.1547542578723466,0.39,0.1364999999999999,5.757092778069067,9.679614839957251,0.11,0.5058282340070082,0.0,1.1017504863985146,0.0,0.0,0.1639778408446615,0.0
2024-02-27 19:00:00,1.23412906829694,0.1485016085751188,0.39,0.1364999999999999,5.757092778069067,9.52113031648872,0.1120444504226559,0.4478413663018232,0.0,1.076682597115658,0.0,0.0,0.1574464711812819,0.0
2024-02-27 19:15:00,1.1406558861883749,0.142089940035869,0.39,0.1364999999999999,5.757092778069067,9.358615167345182,0.1120444504226559,0.3911738611904728,0.0,0.9899151069753687,0.0,0.0,0.15074077921300616,0.0
2024-02-27 19:30:00,1.2940422836626475,0.1355261180298639,0.39,0.1364999999999999,5.757092778069067,9.19224341781891,0.1120444504226559,0.33907306608650606,0.0,1.1501749436665543,0.0,0.0,0.14386733999609327,0.0
2024-02-27 19:45:00,1.228225359363167,0.1288171712621134,0.39,0.1364999999999999,5.757092778069067,9.022193222946454,0.1120444504226559,0.2785375427356348,0.0,1.0913924378387956,0.0,0.0,0.13683292152437124,0.0
2024-02-27 20:00:00,1.2879955236696965,0.121970283840857,0.39,0.1364999999999999,5.757092778069067,8.848646676735772,0.1180384757729337,0.22109583548096134,0.0,1.1583510436513726,0.0,0.0,0.1296444800183239,0.0
2024-02-27 20:15:00,1.1850096254262985,0.1149927875846414,0.39,0.1364999999999999,5.757092778069067,8.67178961717542,0.1180384757729337,0.1601299910782575,0.0,1.0627004704815477,0.0,0.0,0.1223091549447508,0.0
2024-02-27 20:30:00,1.2124231484564605,0.1078921541712249,0.39,0.1364999999999999,5.757092778069067,8.491811427234556,0.1180384757729337,0.10419838736870238,0.0,0.08396774737404744,1.0136211373206545,0.0,0.11483426376175863,0.0
2024-02-27 20:45:00,1.2243802890493185,0.1006759871367181,0.39,0.1364999999999999,5.757092778069067,8.308904832066933,0.1180384757729337,0.1,0.0,0.0,1.1171529926648383,0.0,0.10722729638448031,0.0
2024-02-27 21:00:00,1.210261889139213,0.0933520137335268,0.39,0.1364999999999999,5.757092778069067,8.123265692635968,0.1275735931288071,0.1,0.0,0.0,1.1107659797716234,0.0,0.09949590936758947,0.0
2024-02-27 21:15:00,1.204938978246716,0.0859280766558167,0.39,0.1364999999999999,5.757092778069067,7.935092795981916,0.1275735931288071,0.1,0.0,0.0,1.1132910584453073,0.0,0.09164791980140861,0.0
2024-02-27 21:30:00,1.086668606091665,0.0784121256413599,0.39,0.1364999999999999,5.757092778069067,7.744587642355729,0.1275735931288071,0.1,0.0,0.0,1.0029773071724903,0.0,0.08369129891917478,0.0
2024-02-27 21:45:00,0.98983705566865,0.0708122089587567,0.39,0.1364999999999999,5.757092778069067,7.551954229447546,0.1275735931288071,0.1,0.0,0.0,0.914202890254811,0.0,0.0756341654138389,0.0
2024-02-27 22:00:00,1.1963730285527991,0.0631364647891481,0.21,0.0735,5.757092778069067,7.357398833940852,0.1399999999999999,0.1,0.0,0.0,1.1288882500891777,0.0,0.06748477846362143,0.0
2024-02-27 22:15:00,1.227064178151275,0.0553931125116472,0.21,0.0735,5.757092778069067,7.161129790626234,0.1399999999999999,0.1,0.0,0.0,1.1678126476848443,0.0,0.05925153046643073,0.0
2024-02-27 22:30:00,1.0164819411332655,0.0475904439018228,0.21,0.0735,5.757092778069067,6.9633572693112775,0.1399999999999999,0.1,0.0,0.0,0.9655390016491003,0.0,0.0509429394841652,0.0
2024-02-27 22:45:00,0.8263509121465897,0.0397368142526575,0.21,0.0735,5.757092778069067,6.764293049765467,0.1399999999999999,0.1,0.0,0.0,0.7837832707477297,0.0,0.04256764139886005,0.0
2024-02-27 23:00:00,0.8259138211079888,0.0318406334274919,0.21,0.0735,5.757092778069067,6.564150294941108,0.1544708572938487,0.1,0.0,0.0,0.791779439324378,0.0,0.03413438178361087,0.0
2024-02-27 23:15:00,0.8849554229137037,0.0239103568545312,0.21,0.0735,5.757092778069067,6.363143322713098,0.1544708572938487,0.1,0.0,0.0,0.8593034154215187,0.0,0.02565200749218499,0.0
2024-02-27 23:30:00,0.9068474226100156,0.0159544764725616,0.21,0.0735,5.757092778069067,6.16148737638197,0.1544708572938487,0.1,0.0,0.0,0.8897179646377722,0.0,0.01712945797224339,0.0
2024-02-27 23:45:00,0.6507445883912507,0.007981511637569,0.21,0.0735,5.757092778069067,5.959398394185988,0.1544708572938487,0.1,0.0,0.0,0.6421688320831476,0.0,0.008575756308103127,0.0
2024-02-28 00:00:00,0.7370675719890908,0.0,0.21,0.0735,5.692760689620206,5.692760689620206,0.17,0.1,6.0,0.0,6.7370675719890905,0.0,0.0,0.0
2024-02-28 00:15:00,0.8014829670975664,0.0081876189548851,0.21,0.0735,5.692760689620206,5.900290462477006,0.17,0.38499999999999995,6.0,0.0,6.792683830529732,0.0,0.008799136567833906,0.0
2024-02-28 00:30:00,0.8949537844997529,0.0163664704023158,0.21,0.0735,5.692760689620206,6.107598007254977,0.17,0.6699999999999999,5.6000000000000005,0.0,6.4773784887252095,0.0,0.017575295774544388,0.0
2024-02-28 00:45:00,0.8342890369338615,0.0245277962233044,0.21,0.0735,5.692760689620206,6.314461333842684,0.17,0.9359999999999999,0.28000000000000025,0.0,1.0879698917432588,0.0,0.026319145190602942,0.0
2024-02-28 01:00:00,0.7725125821168205,0.0326628570657427,0.09,0.0315,5.692760689620206,6.520658927808653,0.1855291427061512,0.9493,0.013999999999998458,0.0,0.7514911519163308,0.0,0.03502143020048826,0.0
2024-02-28 01:15:00,0.990259145951446,0.0407629417027197,0.09,0.0315,5.692760689620206,6.725969987604581,0.1855291427061512,0.949965,0.000700000000000145,0.0,0.9472861625033508,0.0,0.043672983448095386,0.0
2024-02-28 01:30:00,1.0690575836064762,0.048819376360721,0.09,0.0315,5.692760689620206,6.9301746610051564,0.1855291427061512,0.9499982499999999,3.500000000045134e-05,0.0,1.016827849600822,0.0,0.05226473400565448,0.0
2024-02-28 01:45:00,1.0061632930697544,0.0568235340077233,0.09,0.0315,5.692760689620206,7.133054280531333,0.1855291427061512,0.9499999125,1.74999999824621e-06,0.0,0.9453773268106359,0.0,0.06078771625911675,0.0
2024-02-28 02:00:00,1.0812783428310482,0.0647668435912358,0.09,0.0315,5.692760689620206,7.33439159760494,0.2,0.9499999956249999,8.750000057844431e-08,0.0,1.0120453518270125,0.0,0.06923307850403623,0.0
2024-02-28 02:15:00,1.0422989509638796,0.0726407992163982,0.09,0.0315,5.692760689620206,7.533971015183907,0.2,0.94999999978125,4.374998141543074e-09,0.0,0.9647068640918305,0.0,0.07759209124704723,0.0
2024-02-28 02:30:00,1.0431382405727914,0.0804369692543061,0.09,0.0315,5.692760689620206,7.731578818628972,0.2,0.9499999999890625,2.1874946298794384e-10,0.0,0.9572820855824533,0.0,0.08585615520908746,0.0
2024-02-28 02:45:00,1.2261295468797262,0.0881470053708101,0.09,0.0315,5.692760689620206,7.927003404554666,0.2,0.9499999999994531,1.0937917238607042e-11,0.0,1.13211273786311,0.0,0.09401680902755413,0.0
2024-02-28 03:00:00,1.200116878308341,0.0957626514661213,0.09,0.0315,5.692760689620206,8.120035507419534,0.2124264068711928,0.9499999999999726,5.46229728115577e-13,0.0,1.0980511416532912,0.0,0.1020657366555959,0.0
2024-02-28 03:15:00,1.2322527261639609,0.1032757525156497,0.09,0.0315,5.692760689620206,8.310468423612894,0.2124264068711928,0.9499999999999986,2.6645352591003757e-14,0.0,1.1222579517062572,0.0,0.10999477445773043,0.0
2024-02-28 03:30:00,1.3360294129704344,0.1106782633026089,0.09,0.0315,5.692760689620206,8.49809823279827,0.2124264068711928,0.9499999999999998,2.220446049250313e-15,0.0,1.2182334949684983,0.0,0.11779591800193831,0.0
2024-02-28 03:45:00,1.143137308495118,0.1179622570330354,0.09,0.0315,5.692760689620206,8.682724016276364,0.2124264068711928,0.95,0.0,0.0,1.0176759799458102,0.0,0.12546132854930783,0.0
2024-02-28 04:00:00,1.1983123953003654,0.1251199338239986,0.09,0.0315,5.692760689620206,8.864148072133862,0.2219615242270663,0.95,0.0,0.0,1.065329056057168,0.0,0.1329833392431975,0.0
2024-02-28 04:15:00,1.266897050892073,0.1321436290559104,0.09,0.0315,5.692760689620206,9.04217612694757,0.2219615242270663,0.95,0.0,0.0,1.1265425898913461,0.0,0.1403544610007269,0.0
2024-02-28 04:30:00,1.2140136718830017,0.1390258215799922,0.09,0.0315,5.692760689620206,9.216617543817282,0.2219615242270663,0.95,0.0,0.0,1.0664462837727842,0.0,0.14756738811021752,0.0
2024-02-28 04:45:00,1.3274798918295925,0.145759141772109,0.09,0.0315,5.692760689620206,9.38728552650453,0.2219615242270663,0.95,0.0,0.0,1.172864888290634,0.0,0.1546150035389584,0.0
2024-02-28 05:00:00,1.2465626785296873,0.1523363794243479,0.09,0.0315,5.692760689620206,9.553997319458684,0.2279555495773441,0.95,0.0,0.0,1.0850722945733013,0.0,0.16149038395638596,0.0
2024-02-28 05:15:00,1.1754320874858308,0.1587504914658889,0.09,0.0315,5.692760689620206,9.716574403516177,0.2279555495773441,0.95,0.0,0.0,1.007245283007409,0.0,0.16818680447842183,0.0
2024-02-28 05:30:00,1.2537372419474986,0.164994609504902,0.09,0.0315,5.692760689620206,9.874842687063284,0.2279555495773441,0.95,0.0,0.0,1.0790394988081782,0.0,0.1746977431393205,0.0
2024-02-28 05:45:00,1.2499788647843142,0.171062047183393,0.09,0.0315,5.692760689620206,10.0286326924578,0.2279555495773441,0.95,0.0,0.0,1.0689619796863912,0.0,0.181016885097923,0.0
2024-02-28 06:00:00,1.29693797829162,0.176946307337123,0.21,0.0735,5.692760689620206,10.177779737509928,0.23,0.95,0.0,0.0,1.1097998517059118,0.0,0.18713812658570805,0.0
2024-02-28 06:15:00,1.233193871880756,0.1826410889529346,0.21,0.0735,5.692760689620206,10.322124111828096,0.23,0.95,0.0,0.0,1.040138293276294,0.0,0.19305557860446215,0.0
2024-02-28 06:30:00,1.2164196194198922,0.1881402939160349,0.21,0.0735,5.692760689620206,10.461511247840852,0.23,0.95,0.0,0.0,1.0176560490381288,0.0,0.1987635703817635,0.0
2024-02-28 06:45:00,1.179574554417753,0.1934380335400096,0.21,0.0735,5.692760689620206,10.595791886311694,0.23,0.95,0.0,0.0,0.975317901824967,0.0,0.20425665259278591,0.0
2024-02-28 07:00:00,1.1098711471273666,0.1985286348725752,0.21,0.0735,5.692760689620206,10.724822236169578,0.2279555495773441,0.95,0.0,0.0,0.9003415467701896,0.0,0.20952960035717696,0.0
2024-02-28 07:15:00,1.0362234780915351,0.2034066467703191,0.21,0.0735,5.692760689620206,10.848464128484016,0.2279555495773441,0.95,0.0,0.0,0.8216460620715755,0.0,0.2145774160199596,0.0
2024-02-28 07:30:00,1.0865740032193834,0.2080668457359205,0.21,0.0735,5.692760689620206,10.966585164419833,0.2279555495773441,0.95,0.0,0.0,0.8671786714938582,0.0,0.21939533172552514,0.0
2024-02-28 07:45:00,1.001463302716654,0.2125042415116016,0.21,0.0735,5.692760689620206,11.07905885701313,0.2279555495773441,0.95,0.0,0.0,0.7774844909227984,0.0,0.22397881179385556,0.0
2024-02-28 08:00:00,1.1324181810353844,0.2167140824228212,0.21,0.0735,5.692760689620206,11.18576476661673,0.2219615242270663,0.95,0.0,0.0,0.904094626127264,0.0,0.22832355490812042,0.0
2024-02-28 08:15:00,1.0674657376503431,0.2206918604664867,0.21,0.0735,5.692760689620206,11.286588629869932,0.2219615242270663,0.95,0.0,0.0,0.8350402415276114,0.0,0.23242549612273178,0.0
2024-02-28 08:30:00,0.9721012300938184,0.2244333161382364,0.21,0.0735,5.692760689620206,11.381422482054605,0.2219615242270663,0.95,0.0,0.0,0.7358204213929848,0.0,0.2362808087008337,0.0
2024-02-28 08:45:00,0.9138095402787074,0.2279344429936235,0.21,0.0735,5.692760689620206,11.470164772706497,0.2219615242270663,0.95,0.0,0.0,0.6739236344886792,0.0,0.23988590579002816,0.0
2024-02-28 09:00:00,0.8380991541013257,0.2311914919383179,0.21,0.0735,5.692760689620206,11.552720474358024,0.2124264068711928,0.95,0.0,0.0,0.5948617121564109,0.0,0.24323744194491484,0.0
2024-02-28 09:15:00,0.7046399850320026,0.2342009752427293,0.21,0.0735,5.692760689620206,11.629001184296069,0.2124264068711928,0.95,0.0,0.0,0.4583076705272625,0.0,0.2463323145047401,0.0
2024-02-28 09:30:00,0.7542088337399397,0.2369596702767561,0.21,0.0735,5.692760689620206,11.698925219225805,0.2124264068711928,0.95,0.0,0.0,0.5050411689058185,0.0,0.24916766483412128,0.0
2024-02-28 09:45:00,0.7449783040396806,0.239464622960658,0.21,0.0735,5.692760689620206,11.762417702739224,0.2124264068711928,0.95,0.0,0.0,0.4932374246052495,0.0,0.2517408794344311,0.0
2024-02-28 10:00:00,0.7214708948199324,0.2417131509283588,0.21,0.0735,5.692760689620206,11.819410645494662,0.2,0.95,0.0,0.0,0.46742130388693237,0.0,0.25404959093300006,0.0
2024-02-28 10:15:00,0.7087678292420765,0.2437028463997912,0.21,0.0735,5.692760689620206,11.869843018021502,0.2,0.95,0.0,0.0,0.4526761502852501,0.0,0.2560916789568264,0.0
2024-02-28 10:30:00,0.7153424465975037,0.2454315787592082,0.21,0.0735,5.692760689620206,11.913660816072053,0.2,0.95,0.0,0.0,0.4574771757005348,0.0,0.25786527089696887,0.0
2024-02-28 10:45:00,0.5542695901856045,0.2468974968366991,0.21,0.0735,5.692760689620206,11.950817118450637,0.2,0.95,0.0,0.0,0.29490084761634944,0.0,0.2593687425692551,0.0
2024-02-28 11:00:00,0.5289698318683697,0.2480990308904692,0.21,0.0735,5.692760689620206,11.98127213725801,0.1855291427061512,0.95,0.0,0.0,0.2683691130920155,0.0,0.26060071877635416,0.0
2024-02-28 11:15:00,0.6809688216883446,0.2490348942877588,0.21,0.0735,5.692760689620206,12.004993260497216,0.1855291427061512,0.95,0.0,0.0,0.4194087479126927,0.0,0.2615600737756519,0.0
2024-02-28 11:30:00,0.6044834846623105,0.2497040848826011,0.21,0.0735,5.692760689620206,12.021955086995344,0.1855291427061512,0.95,0.0,0.0,0.34223755300558284,0.0,0.26224593165672766,0.0
2024-02-28 11:45:00,0.49142021192865,0.2501058860889459,0.21,0.0735,5.692760689620206,12.03213945360373,0.1855291427061512,0.95,0.0,0.0,0.22876254529707307,0.0,0.2626576666315769,0.0
2024-02-28 12:00:00,0.500395794080837,0.2502398676479972,0.21,0.0735,5.692760689620206,12.035535454647516,0.17,0.95,0.0,0.0,0.23760089084079938,0.0,0.2627949032400376,0.0
2024-02-28 12:15:00,0.4898195217742977,0.2501058860889459,0.21,0.0735,5.692760689620206,12.03213945360373,0.17,0.95,0.0,0.0,0.22716200530210384,0.0,0.2626575164721939,0.0
2024-02-28 12:30:00,0.493451768814249,0.2497040848826011,0.21,0.0735,5.692760689620206,12.021955086995344,0.17,0.95,0.0,0.0,0.23120613700543025,0.0,0.26224563180881877,0.0
2024-02-28 12:45:00,0.5259745807169901,0.2490348942877588,0.21,0.0735,5.692760689620206,12.00499326049722,0.17,0.95,0.0,0.0,0.2644149555367745,0.0,0.2615596251802156,0.0
2024-02-28 13:00:00,0.6955472740072272,0.2480990308904692,0.21,0.0735,5.692760689620206,11.98127213725801,0.1544708572938488,0.95,0.0,0.0,0.43494715116412863,0.0,0.2606001228430985,0.0
2024-02-28 13:15:00,0.506635400789995,0.2468974968366991,0.21,0.0735,5.692760689620206,11.950817118450637,0.1544708572938488,0.95,0.0,0.0,0.24726739961554356,0.0,0.25936800117445147,0.0
2024-02-28 13:30:00,0.5532995346639273,0.2454315787592082,0.21,0.0735,5.692760689620206,11.913660816072053,0.1544708572938488,0.95,0.0,0.0,0.2954351482833362,0.0,0.2578643863805911,0.0
2024-02-28 13:45:00,0.3719033159333893,0.2437028463997912,0.21,0.0735,5.692760689620206,11.869843018021502,0.1544708572938488,0.95,0.0,0.0,0.11581266181441136,0.0,0.25609065411897797,0.0
2024-02-28 14:00:00,0.4863107351820316,0.2417131509283588,0.21,0.0735,5.692760689620206,11.819410645494662,0.14,0.95,0.0,0.0,0.23226230615240173,0.0,0.2540484290296299,0.0
2024-02-28 14:15:00,0.6466738345027093,0.239464622960658,0.21,0.0735,5.692760689620206,11.762417702739224,0.14,0.95,0.0,0.0,0.39493425033036855,0.0,0.25173958417234077,0.0
2024-02-28 14:30:00,0.6019632021499672,0.2369596702767561,0.21,0.0735,5.692760689620206,11.698925219225806,0.14,0.95,0.0,0.0,0.35279696178470127,0.0,0.24916624036526597,0.0
2024-02-28 14:45:00,0.2349079181540999,0.2342009752427294,0.21,0.0735,5.692760689620206,11.62900118429607,0.14,0.95,0.0,0.0,0.0,0.011422847265725927,0.24633076541982582,0.0
2024-02-28 15:00:00,0.6813925430522902,0.2311914919383179,0.21,0.0735,5.692760689620206,11.552720474358024,0.1275735931288071,0.95,0.0,0.0,0.4381567697859946,0.0,0.24323577326629567,0.0
2024-02-28 15:15:00,0.8170817861915955,0.2279344429936235,0.21,0.0735,5.692760689620206,11.470164772706497,0.1275735931288071,0.95,0.0,0.0,0.5771976632276876,0.0,0.23988412296390793,0.0
2024-02-28 15:30:00,0.5315758522986341,0.2244333161382364,0.21,0.0735,5.692760689620206,11.381422482054605,0.1275735931288071,0.95,0.0,0.0,0.295296934709859,0.0,0.23627891758877512,0.0
2024-02-28 15:45:00,0.8593232002981843,0.2206918604664867,0.21,0.0735,5.692760689620206,11.286588629869932,0.1275735931288071,0.95,0.0,0.0,0.6268996973057055,0.0,0.23242350299247885,0.0
2024-02-28 16:00:00,0.5473797996937066,0.2167140824228213,0.21,0.0735,5.692760689620206,11.185764766616732,0.1180384757729337,0.95,0.0,0.3190583332699667,0.0,0.0,0.22832146642373993,0.0
2024-02-28 16:15:00,0.894830517915893,0.2125042415116016,0.21,0.0735,5.692760689620206,11.07905885701313,0.1180384757729337,0.933207456143686,0.0,0.6708538829106906,0.0,0.0,0.2239766350052024,0.0
2024-02-28 16:30:00,0.8605759239959802,0.2080668457359205,0.21,0.0735,5.692760689620206,10.966585164419833,0.1180384757729337,0.8978993570431234,0.0,0.6411828499389397,0.0,0.0,0.21939307405704045,0.0
2024-02-28 16:45:00,0.712222677584242,0.2034066467703191,0.21,0.0735,5.692760689620206,10.848464128484016,0.1180384757729337,0.8641528912568633,0.0,0.497647592325435,0.0,0.0,0.21457508525880695,0.0
2024-02-28 17:00:00,0.9861807780472568,0.1985286348725752,0.39,0.1364999999999999,5.692760689620206,10.724822236169578,0.1120444504226559,0.8379609127134193,0.0,0.7766535734065306,0.0,0.0,0.20952720464072616,0.0
2024-02-28 17:15:00,1.0875671122310586,0.1934380335400096,0.39,0.1364999999999999,5.692760689620206,10.595791886311696,0.1120444504226559,0.7970844088499177,0.0,0.8833129118356051,0.0,0.0,0.20425420039545344,0.0
2024-02-28 17:30:00,1.0650620349119744,0.188140293916035,0.39,0.1364999999999999,5.692760689620206,10.461511247840855,0.1120444504226559,0.7505942555954122,0.0,0.8663009644107554,0.0,0.0,0.19876107050121897,0.0
2024-02-28 17:45:00,1.12352271323636,0.1826410889529345,0.39,0.1364999999999999,5.692760689620206,10.322124111828096,0.1120444504226559,0.704999467994846,0.0,0.930469673089149,0.0,0.0,0.1930530401472111,0.0
2024-02-28 18:00:00,1.0793894978875782,0.176946307337123,0.39,0.1364999999999999,5.692760689620206,10.177779737509928,0.11,0.6560273799375224,0.0,0.8922539389355126,0.0,0.0,0.18713555895206554,0.0
2024-02-28 18:15:00,0.9948937875699022,0.1710620471833931,0.39,0.1364999999999999,5.692760689620206,10.028632692457805,0.11,0.6090666463093375,0.0,0.8138794896035166,0.0,0.0,0.1810142979663856,0.0
2024-02-28 18:30:00,1.235811886735216,0.1649946095049021,0.39,0.1364999999999999,5.692760689620206,9.874842687063284,0.11,0.5662308836986261,0.0,1.0611167402848607,0.0,0.0,0.17469514645035528,0.0
2024-02-28 18:45:00,1.349621545102752,0.1587504914658889,0.39,0.1364999999999999,5.692760689620206,9.716574403516177,0.11,0.5103826342099492,0.0,1.1814373366850681,0.0,0.0,0.168184208417684,0.0
2024-02-28 19:00:00,1.320851164612097,0.1523363794243479,0.39,0.1364999999999999,5.692760689620206,9.553997319458684,0.1120444504226559,0.4482017217528404,0.0,1.1593633656747144,0.0,0.0,0.1614877989373826,0.0
2024-02-28 19:15:00,1.0817720789568166,0.145759141772109,0.39,0.1364999999999999,5.692760689620206,9.38728552650453,0.1120444504226559,0.3871825972436449,0.0,0.9271596387716432,0.0,0.0,0.15461244018517334,0.0
2024-02-28 19:30:00,1.1325455146949948,0.1390258215799922,0.39,0.1364999999999999,5.692760689620206,9.216617543817282,0.1120444504226559,0.33838472151882154,0.0,0.9849806574582778,0.0,0.0,0.14756485723671697,0.0
2024-02-28 19:45:00,1.1938996885798283,0.1321436290559104,0.39,0.1364999999999999,5.692760689620206,9.042176126947572,0.1120444504226559,0.28654363428417534,0.0,1.0535477149845642,0.0,0.0,0.14035197359526413,0.0
2024-02-28 20:00:00,1.1332009250570756,0.1251199338239986,0.39,0.1364999999999999,5.692760689620206,8.864148072133862,0.1180384757729337,0.23109375454814565,0.0,1.0002200186102383,0.0,0.0,0.13298090644683722,0.0
2024-02-28 20:15:00,1.262822196723838,0.1179622570330354,0.39,0.1364999999999999,5.692760689620206,8.682724016276365,0.1180384757729337,0.17845059567392257,0.0,1.1373632350872465,0.0,0.0,0.12545896163659154,0.0
2024-02-28 20:30:00,1.280950332427217,0.1106782633026089,0.39,0.1364999999999999,5.692760689620206,8.49809823279827,0.1180384757729337,0.11858937277459383,0.0,0.37178745549187653,0.7913692485747268,0.0,0.11779362836061354,0.0
2024-02-28 20:45:00,1.1149930716172043,0.1032757525156497,0.39,0.1364999999999999,5.692760689620206,8.310468423612894,0.1180384757729337,0.1,0.0,0.0,1.0050004980491363,0.0,0.10999257356806798,0.0
2024-02-28 21:00:00,1.2752148703918709,0.0957626514661213,0.39,0.1364999999999999,5.692760689620206,8.120035507419534,0.1275735931288071,0.1,0.0,0.0,1.1731512343225508,0.0,0.10206363606932004,0.0
2024-02-28 21:15:00,1.2346194966492203,0.0881470053708102,0.39,0.1364999999999999,5.692760689620206,7.927003404554669,0.1275735931288071,0.1,0.0,0.0,1.1406046763028077,0.0,0.09401482034641266,0.0
2024-02-28 21:30:00,1.109534388520161,0.0804369692543062,0.39,0.1364999999999999,5.692760689620206,7.7315788186289724,0.1275735931288071,0.1,0.0,0.0,1.0236800984570724,0.0,0.08585429006308863,0.0
2024-02-28 21:45:00,1.105788978977202,0.0726407992163982,0.39,0.1364999999999999,5.692760689620206,7.533971015183908,0.1275735931288071,0.1,0.0,0.0,1.0281986177048084,0.0,0.07759036127239372,0.0
2024-02-28 22:00:00,0.92154536431408,0.0647668435912358,0.21,0.0735,5.692760689620206,7.334391597604942,0.1399999999999999,0.1,0.0,0.0,0.8523138689932943,0.0,0.06923149532078562,0.0
2024-02-28 22:15:00,1.013422252333437,0.0568235340077233,0.21,0.0735,5.692760689620206,7.133054280531333,0.1399999999999999,0.1,0.0,0.0,0.9526359608848374,0.0,0.060786291448599664,0.0
2024-02-28 22:30:00,0.9978530741628936,0.0488193763607211,0.21,0.0735,5.692760689620206,6.930174661005159,0.1399999999999999,0.1,0.0,0.0,0.9455895950752097,0.0,0.05226347908768392,0.0
